mc_mc,dates_mc,wy,dy,ts,dd,mm,yyyy,datetime,timestamp,chl,P-E,Precip,CumPrecip,u,v,wdir,uuvv,u1,v1,wdir1,uuvv1,u3,v3,wdir3,uuvv3,sumu3,sumv3,sumuuvv3,PREC_cmcc,CPREC_cmcc,ppppp_cmcc,MLD,LE,LE_STAR,LC,LC_STAR,LEC,LEC_STAR,BIGV,CRI,FRWC,FP,FRSH,N1bulk,N1meanA,Tsurf,Sref,Sbottom,SmaxSummer,Smodel0,Smodel00,Smodel1,Smodel11,Smodel2,Smodel22,Smodel3,Smodel33,Smodel4,Smodel44,Smodel5,Smodel55,Smodel6,Smodel66,Smodel7,Smodel77,Smodel1_fp,Smodel11_fp,Smodel2_fp,Smodel22_fp,Smodel3_fp,Smodel33_fp,Smodel4_fp,Smodel44_fp,Smodel5_fp,Smodel55_fp,Smodel6_fp,Smodel66_fp,Smodel7_fp,Smodel77_fp,doxy,amon,ntra,ntri,dino,phos,slca,dino+0.5chl,ntri+0.5chl,ntra+0.5chl,Ssurface,Tsurface,FW,FR,chl10,doxy10,amon10,ntra10,ntri10,phos10,slca10,dino10,dino+0.5chl10,ntri+0.5chl10,ntra+0.5chl10,season
1113,2014-07-24 12:00:00,30.0,205.0,1406196000.0,24,7.0,2014.0,2014-07-24 12:00:00,1406196000.0,0.905,0.18413977279696706,2.3464897196341594,506.84177944097837,1.5269225187962965,1.0452916366944445,124.45735933327526,3.175959506276376,2.141674045833333,2.1642356358333337,44.27936668875088,3.1931130600933795,1.7851025029166665,2.145895112083333,86.56885220418955,3.465029008478201,128.52738021,154.50444807,249.48208861043045,28.50596637823591,6157.2887376989565,0.9634076891213009,11,16.629241364287395,14.828470508635244,11.732670296208338,12.070286986965128,11.931811478300025,11.906774884253284,21072909.375,21072909.375,0.18009812938597666,0.5498586919818909,0.5303257667244972,0.055821481108244926,0.014086421253879268,24.85374411724645,37.614102079119455,38.081899145585005,38.259549775210154,37.63314310742243,38.017200663566534,37.47725708723152,37.85972377960481,37.53835001577588,37.92144017987908,37.536833535807204,37.91990822377573,37.7420746012527,38.127243836088866,37.67923236737272,38.06376027829136,37.526108934334744,37.90907417451623,37.546623928703106,37.929798530578864,37.692379302236816,38.077041381584095,37.73667232160195,38.12178642454775,37.735572857585076,38.12067574016957,37.8843748008361,38.270996252053315,37.83881351660051,38.224970001194336,37.727797408085095,38.11282093986636,37.742670995986096,38.12784631721009,4.7410000000000005,0.155,0.14768689,0.05957571,0.3622626,0.009000000000000001,0.784,0.8147626,0.51207571,0.60018689,37.614102079119455,24.85374411724645,0.18009812938597666,0.5303257667244972,-0.043351420794796675,0.6758699553189567,-0.8096683018297085,-0.83065805481234,-1.2249307731989674,-2.0457574905606752,-0.10568393731556154,-0.4409765002244702,-0.08896891460855653,-0.2906658241717639,-0.2217134951871417,JJA
1114,2014-07-29 12:00:00,31.0,210.0,1406628000.0,29,7.0,2014.0,2014-07-29 12:00:00,1406628000.0,1.077,-1.3758353516367798,0.7144300016346841,85.73160019616208,1.8491585285833332,2.2768787883333337,85.46618427079439,3.5486164412426855,0.9895314708333331,3.5018500416666662,76.67383998813386,4.0635240530861685,1.8286650736111112,2.7772731427777786,87.78679776386817,3.8652797072472267,131.66388529999998,199.96366628,278.3001389218004,0.02396266377309018,2.8755196527708216,0.027331322092826724,10,17.946532636798548,17.144188193271102,11.732670296208338,12.070286986965128,12.751196259290932,13.23072646182625,4482337.5,4482337.5,0.19823005907385446,0.042660574670515414,0.3165697500504618,0.05921218178154253,0.017342671626546718,25.707325368634876,37.54256277123866,38.06592321370965,38.259549775210154,37.501130494002254,37.88384082167956,37.74587452527422,38.13108253947912,37.85670502285082,38.24304409565278,37.87130559873353,38.25779367480835,37.973324429996296,38.3608536389604,37.959929143340545,38.34732164937122,37.8217336285296,38.207715807723176,37.83397973657672,38.22008689099003,37.91451531458881,38.301444358823694,37.98895989987203,38.3766486735138,37.998767072448636,38.38655593123932,38.067292882135504,38.45578106744608,38.05829529950581,38.44669166177661,37.96546969632747,38.352918745369536,37.973695378381024,38.361228372985074,5.037,0.335,0.021036499999999986,0.0009336000000000066,0.3569701,0.01,0.319,0.8954700999999999,0.5394336,0.5595365,37.54256277123866,25.707325368634876,0.19823005907385446,0.3165697500504618,0.03221570329798157,0.7021719508577112,-0.47495519296315475,-1.677026515332419,-3.0298391569626832,-2.0,-0.4962093169428189,-0.44736815909460187,-0.04794891078848367,-0.2680620058992134,-0.2521715780694057,JJA
1116,2014-08-12 12:00:00,33.0,224.0,1407837600.0,12,8.0,2014.0,2014-08-12 12:00:00,1407837600.0,0.43200000000000005,-2.3340094264785254,0.02506525622455465,4.210963045725181,1.5766586861309522,1.3965134889642858,111.6067681589675,3.2035894341388795,0.3826794104166667,2.3390737875,83.91391592684937,2.6495980856031487,1.2400152520833334,1.6936151036111111,95.48326438539374,2.7505631802555013,89.28109815,121.94028746,198.04054897839612,1.9798362528539917,332.61249047947064,0.09876192089689877,10,15.338249089495411,13.201681393441858,11.732670296208338,12.070286986965128,11.128785265027645,10.976700363629025,1305618.75,1305618.75,0.20295488811606247,0.20785833273506688,0.20984889570801696,0.061875908972809375,0.02446087319580674,26.67853848594584,37.51945316335582,38.09445884045557,38.259549775210154,37.48305351081029,37.865579357431415,37.91904287606893,38.3060181254319,37.953580263684685,38.34090797748694,37.94934098034364,38.336625430983,38.03755122951277,38.42573589230359,38.00162285742347,38.389440860359656,37.96932863156201,38.356817062200015,37.97744637575582,38.365017650417435,38.13318986571154,38.522350549580025,38.146006467032855,38.53529794817669,38.14443329638443,38.53370872284814,38.177167549728395,38.56677703910324,38.16383476305922,38.553308187331815,38.151850584566866,38.54120170668971,38.15486302697039,38.54424489197496,4.64,0.727,0.07757759999999997,0.02486730000000001,0.8294449,0.024,0.636,1.0454449,0.24086729999999998,0.2935776,37.51945316335582,26.67853848594584,0.20295488811606247,0.20984889570801696,-0.36451625318508785,0.6665179805548809,-0.1384655891409622,-1.1102636601945757,-1.6043713662683377,-1.6197887582883939,-0.19654288435158612,-0.0812124588509013,0.01930114833824799,-0.6182221555579182,-0.5322770842039111,JJA
1117,2014-08-19 12:00:00,34.0,231.0,1408442400.0,19,8.0,2014.0,2014-08-19 12:00:00,1408442400.0,0.221,-3.962947530312682,0.05682008659800066,9.545774548464113,2.3687046302202384,1.646988719654762,114.39035323364936,3.763504378476138,1.387067593625,1.8914005375,101.68011892162264,2.8460733856147584,1.9524172956527777,0.9507856118055557,142.6303245933905,3.4106345150414663,140.57404528700002,68.45656405,245.56568508298562,1.367675021886905e-10,2.29769403677e-08,3.261203704506562e-05,10,15.899892126744767,13.724215564204451,15.05402393290032,14.713355433608072,13.544096476496186,12.786551627921726,1097128.125,1097128.125,0.14353707311775402,8.528748745847518e-05,0.19802514721923625,0.0561439660905118,0.019142733680208728,25.45762211796412,37.76572120214211,38.0853153825898,38.259549775210154,37.710383395856475,38.095229212399886,37.93822843299338,38.325399476741225,38.02230889112876,38.41033800126714,38.00825345109795,38.39613912123895,38.05745950965654,38.44584734244029,38.025422483407155,38.41348336869221,38.04610429136545,38.43437624072767,38.04116224038393,38.42938375462791,38.093558260829774,38.48231449223799,38.13699341667532,38.52619291692657,38.12973251156425,38.518857912092706,38.155151888069035,38.544536700988075,38.138601868494575,38.52781778348092,38.14928589153343,38.53861084019168,38.14673287553733,38.536031769898656,4.61,0.263,0.2291141,0.01663049999999999,0.5087446,0.001,1.844,0.6192446,0.12713049999999998,0.33961410000000003,37.76572120214211,25.45762211796412,0.14353707311775402,0.19802514721923625,-0.6556077263148893,0.6637009253896482,-0.5800442515102421,-0.6399481829024183,-1.7790946934156808,-3.0,0.26576091671761054,-0.29350018750165935,-0.20813777190470534,-0.8957502449405403,-0.46901428714105564,JJA
1118,2014-08-26 12:00:00,35.0,238.0,1409047200.0,26,8.0,2014.0,2014-08-26 12:00:00,1409047200.0,0.721,-1.5683905865963987,0.688984843668341,115.7494537362813,1.511593615297619,1.9022180823809525,87.38164439304899,3.0757470271500833,2.4899746666666664,1.7072230958333332,66.23534433179255,3.3626246652064324,2.108794190277778,1.9456286583333329,86.93192727255087,3.3910363740173977,151.83318169999998,140.08526339999997,244.15461892925262,1.4230472025204242,239.0719300234312,0.12968236634976582,10,16.821755854064847,15.255554060027375,14.013290848676819,13.927830766126693,13.470157064609573,13.21295135754326,882731.25,882731.25,0.15259701965076647,0.18619332916624096,0.1841806759641052,0.0579151869443855,0.01276711346018684,25.70022991184504,37.74190825836717,38.100688449111374,38.259549775210154,37.67572044832243,38.06021251904977,37.96069287323468,38.34809317335887,38.03768383813013,38.42586985423181,38.03336495556737,38.421506896172154,38.081888831508344,38.47052597287686,38.0636493832614,38.45210038556896,38.04628302352228,38.43455679689997,38.044974435378826,38.43323485422052,37.87820147686124,38.2647599274486,37.97644372342487,38.36400476571758,37.97093272968444,38.35843753062675,38.032850314311275,38.42098700284709,38.009576357759435,38.39747552856122,37.987416482276366,38.37508950487688,37.985746693630226,38.373402675534855,5.042,0.42,0.0006449500000009975,0.033459050000000004,0.454104000000001,0.02,0.735,0.814604000000001,0.39395905,0.36114495000000096,37.74190825836717,25.70022991184504,0.15259701965076647,0.1841806759641052,-0.14206473528057098,0.702602841340427,-0.37675070960209955,-3.190473952907928,-1.4754863940853673,-1.6989700043360187,-0.1337126609158051,-0.3428446725754108,-0.08905346170194481,-0.40454891848736463,-0.44231845363344763,JJA
1119,2014-09-02 12:00:00,36.0,245.0,1409652000.0,2,9.0,2014.0,2014-09-02 12:00:00,1409652000.0,1.9869999999999999,0.2670034542684596,2.6525813247062207,445.63366255064506,2.1547084914285715,1.1483043855059525,97.69810110833558,3.947028579210822,2.1811458125,-3.0763615897916665,245.40435943975814,6.693527592650324,2.862845806944444,0.8300127959027778,121.04849260018776,5.236295275322508,206.1248981,59.760921305,377.0132598232206,7.2028017842500995,1210.0706997540171,0.25814798360775115,10,23.20583544182135,26.771295747434287,18.579382082012817,17.869254129385308,20.28140944841215,22.050184924230138,6631200.0,6631200.0,0.21692333627871727,0.3196868971745079,0.3607158874595377,0.059516275248650725,0.01884767823692051,25.23335036908497,37.51804649157164,38.20448176752173,38.259549775210154,37.429610857034135,37.81159130528275,37.67424172345503,38.0587187033499,37.970956394536145,38.358461436985394,37.994106172915494,38.381847465823114,38.00732526330989,38.395201461015056,38.040917080970395,38.429136093288726,37.944518818221674,38.3317540572447,37.93199942111194,38.319106895918075,37.661861376803344,38.04621201153309,37.96485211135839,38.35229485775991,37.988491550319694,38.37617554431327,38.00199024889822,38.389812001175024,38.03629259556314,38.424464413615546,37.93785533146143,38.325022567595795,37.925071125973226,38.31210789544148,4.628,3.937,1.56987815,0.23192005,5.7387982000000015,0.066,2.983,6.732298200000002,1.22542005,2.56337815,37.51804649157164,25.23335036908497,0.21692333627871727,0.3607158874595377,0.2981978671098151,0.6653933502797119,0.5951654147902296,0.195865944870203,-0.6346617040228341,-1.1804560644581312,0.4746532533620627,0.7588209534161805,0.8281633443427469,0.08828498186595803,0.4088126781094217,SON
1120,2014-09-09 12:00:00,37.0,252.0,1410256800.0,9,9.0,2014.0,2014-09-09 12:00:00,1410256800.0,0.484,-0.2852072367575489,1.8613533600955448,312.70736449605164,1.314340688154762,0.7751169933928572,119.91836407824378,3.403518953526352,2.5646097791666667,1.5004653558333334,71.27420141991678,3.1661500746751288,2.0316970444444444,1.6973860569444443,87.10674801983423,3.0319250475436457,146.2821872,122.2117961,218.29860342314248,57.57233687342804,9672.152594735911,2.0050154778351907,14,16.824107614441573,15.37393637005521,11.983921371299045,12.196118416054347,12.209306482229714,12.290571714362068,7132893.75,7132893.75,0.19578778553865456,0.6391885223632737,0.3695924977394364,0.05123593736113298,0.007825424664708197,24.483481436163462,37.74110444591908,37.97489054528779,38.259549775210154,37.724496023339135,38.10948586349507,37.8311844203386,38.21726304770807,37.76835766885011,38.15379513030452,37.77160542993662,38.15707603577077,37.903090157521184,38.28990260458828,37.86946653147547,38.25593583931522,37.75911967537951,38.14446286032914,37.76782652658152,38.15325856756917,37.880176415895654,38.26675502133049,37.82453513796329,38.21054590740413,37.82741145375221,38.21345157686169,37.94385831910915,38.331086817539884,37.9140802153941,38.30100481931071,37.81635369056935,38.20228096587624,37.82406474224987,38.210070711160824,4.814,0.622,1.179125802,0.11529899800000001,1.9164248,0.013000000000000001,2.539,2.1584248,0.357298998,1.421125802,37.74110444591908,24.483481436163462,0.19578778553865456,0.3695924977394364,-0.31515463835558755,0.6825060859390112,-0.2062096153091813,0.07156014283874798,-0.9381744669027141,-1.8860566476931633,0.40466270087372225,0.28249178232462874,0.3341369223395392,-0.44696820171998114,0.15263252458201937,SON
1121,2014-09-16 12:00:00,38.0,259.0,1410861600.0,16,9.0,2014.0,2014-09-16 12:00:00,1410861600.0,4.9430000000000005,2.9568284555422,5.187640871463377,871.5236664058473,1.440037273392857,2.539232428571429,84.64455537651834,3.837850679108482,1.0516769125,0.5194747416666666,164.58856468829126,2.8552823248791963,1.2958235031944445,1.5068360430555556,113.57158759930748,3.0836586195645017,93.29929223,108.49219509999999,222.02342060864402,8.18040918924809,1374.308743793679,0.3656521981927884,13,16.024136216710534,14.58312377337191,12.327430630493856,12.635909833559461,11.925376771906679,12.089884451394793,8183193.75,8183193.75,0.2747182085131518,0.3335411009404681,0.3869090070548712,0.0582493739390505,0.019571848187038686,24.70315948851377,37.260424601955954,38.121185871140135,38.259549775210154,37.451042469612815,37.83324163392052,37.77661918549458,38.16214095821376,37.73310119531353,38.11817885384035,37.740264608214346,38.12541537152661,37.86775969171377,38.25421158073985,37.82904546324882,38.21510226191719,37.75027108977407,38.135523972243426,37.762704059389314,38.14808382405697,37.68459740041142,38.069180063107545,37.632787114763964,38.016841037895816,37.641315506517756,38.025456464455225,37.79310460953632,38.17879462097135,37.74701343604588,38.132233073178114,37.6532287099028,38.03749124566768,37.668030765432746,38.05244436063097,5.409,2.565,2.5748532,0.58135185,5.721205049999999,0.13,2.109,8.192705049999999,3.05285185,5.0463532,37.260424601955954,24.70315948851377,0.2747182085131518,0.3869090070548712,0.6939906104607768,0.7331169814420644,0.4090873694478351,0.4107524736695115,-0.2355609411676889,-0.8860566476931632,0.3240765797394864,0.7574875133114932,0.9134273198705978,0.4847057291959285,0.7029776440100961,SON
1122,2014-09-24 12:00:00,39.0,267.0,1411552800.0,24,9.0,2014.0,2014-09-24 12:00:00,1411552800.0,0.596,-2.552925379020337,0.5540113294558485,106.37017525552292,-0.17900197968749998,-0.12333549950520832,145.48956760210038,3.357763854573547,-3.9724107000000006,-4.680007310833333,227.12000593782864,6.355058818403077,-1.4891309972222222,-1.2422997855555558,143.500359578783,5.136876705938473,-107.2174318,-89.44558456000001,369.85512282757014,7.83062554398846,1503.4801044457847,0.4401577722859391,21,23.275297288152426,25.480041551962074,39.80805023910996,35.86853601529729,33.52932504046447,31.602566790834487,1243603.125,1243603.125,0.25140462904944383,0.34367964931597395,0.2064723164658682,0.050615239436830065,0.004475405385369855,24.613811079003444,37.810332793011604,37.976397708672266,38.259549775210154,37.80151987431323,38.187295766058995,38.10001264958302,38.488834749971794,38.159628895976034,38.549059398108724,38.15353687884183,38.54290521010546,38.11560834251038,38.50458960164108,38.12806334763359,38.51717171384158,38.17538891784472,38.56498025574568,38.1661453597988,38.555642364406815,38.08299905522539,38.47164752676122,38.14897298563251,38.53829474099182,38.142231294587404,38.53148424895978,38.10025792712849,38.48908253064846,38.11404117734862,38.50300644308699,38.1664137110872,38.55591345430089,38.15618438783838,38.54557973772845,4.745,0.25,0.0843873,0.010092820000000002,0.34448012,0.03,0.718,0.64248012,0.30809282,0.3823873,37.810332793011604,24.613811079003444,0.25140462904944383,0.2064723164658682,-0.22475374025976358,0.6762362167633115,-0.6020599913279624,-1.073722908290628,-1.9959874720854907,-1.5228787452803376,-0.14387555575769967,-0.4628358362336374,-0.19214030598557763,-0.5113184226525969,-0.417496540118509,SON
1123,2014-09-30 12:00:00,40.0,273.0,1412071200.0,30,9.0,2014.0,2014-09-30 12:00:00,1412071200.0,1.652,-1.4973161544605609,2.423490939218375,348.9826952474461,-1.8228096370416669,-1.5502234965694446,184.9129950204636,4.594433926496597,0.61499089875,0.4112935958333333,147.1805396507039,2.482031708012982,-1.7248998863888887,-2.2495451277777776,196.38812495486252,4.288579300401977,-124.19279181999998,-161.9672492,308.7777096289424,23.817586288201788,3429.7324255010576,0.3654006685748307,14,15.52584640060488,13.231918642824654,18.578062109715678,17.971647495353796,15.503462584949537,14.367937672491534,2927728.125,2927728.125,-0.014068320075083943,0.4524195198705009,0.2746701577629393,0.050777371565166166,0.00579899021674421,23.922880766350357,37.86489156292631,38.095463616045215,37.86025608459353,37.89830109893089,38.68883861220728,37.545230112078,38.32840276065432,37.57578004635038,38.35958994958905,37.553297374460676,38.33663830164996,37.57619017917239,38.360008637553946,37.526943604803684,38.30973480699407,37.62285976256752,38.407651722539725,37.61484933396827,38.39947420084867,37.47085324273376,38.252474431122366,37.50861594251784,38.291024839851616,37.48082516623185,38.262654363406504,37.50912290670608,38.29154237903127,37.44824933536877,38.22939901880331,37.566811065740595,38.35043388102485,37.556909394344565,38.340325666262615,4.692,1.683,0.8579760000000001,0.18397509,2.72495109,0.113,2.113,3.5509510900000003,1.00997509,1.683976,37.86489156292631,23.922880766350357,-0.014068320075083943,0.2746701577629393,0.21801004298436338,0.6713580034434916,0.22608411597582387,-0.06652486041859705,-0.7352409759464512,-0.9469215565165803,0.32489949705231336,0.43535871155440853,0.5503446904684992,0.004310662486648549,0.2263358976494739,SON
1124,2014-10-07 12:00:00,41.0,280.0,1412676000.0,7,10.0,2014.0,2014-10-07 12:00:00,1412676000.0,1.1909999999999998,-3.275883948237504,0.12813425051860144,21.52655408712504,-0.2637757095238096,-1.349748335714286,174.06147431966633,4.0020260126638965,2.003434127083333,0.6874478625,119.93389552609295,2.841186366970651,-0.3553165397222223,-2.267202488888889,177.68945355462105,4.555656925291028,-25.582790860000006,-163.2385792,328.00729862095403,14.089270785412,2366.997491949216,0.8961383121941815,18,16.071800689376033,14.830326951662713,19.23199246978617,19.746014896615282,16.249817807003993,16.296234783928174,838940.625,838940.625,-0.022967064866719445,0.3998101855292244,0.18108325974630585,0.048717422384625335,0.005234768461572768,23.52618210987953,37.87232682807123,38.087224456210116,37.86025608459353,37.908563804447176,38.69931539206104,37.69872031006985,38.48509467893215,37.68132214355124,38.46733359632242,37.6818318056126,38.46785388965132,37.67934020605427,38.46531031670997,37.6641954076507,38.4498496062227,37.709068216462114,38.495658436904826,37.71300389438452,38.49967621088293,37.74058804182025,38.52783574831471,37.72769922792585,38.51467808092055,37.72807679296701,38.51506352175878,37.726230979905466,38.5131792060619,37.71501149376692,38.50172568767348,37.7482539208394,38.53566153331279,37.751169528080894,38.53863795850209,4.79,1.17,1.3082943999999999,0.11924027,2.5975346700000004,0.09,2.273,3.1930346700000003,0.7147402700000001,1.9037944,37.87232682807123,23.52618210987953,-0.022967064866719445,0.18108325974630585,0.07591176148277744,0.6803355134145632,0.06818586174616162,0.11670548245071805,-0.9235770492497947,-1.0457574905606752,0.3565994357249708,0.4145613529141823,0.5042036341385501,-0.14585174812677187,0.27962004501127746,SON
1125,2014-10-14 12:00:00,42.0,287.0,1413280800.0,14,10.0,2014.0,2014-10-14 12:00:00,1413280800.0,2.526,-1.4858799852174005,0.003138318736517636,0.5272375477349628,0.4280478624113095,1.1659316936904762,104.92771869902654,1.9519662539418141,0.4154069779166665,0.8330465125000001,133.76872059843072,2.0523839302038858,0.4804440859722223,1.3205904819444445,100.73953262693165,1.97171147148176,34.59197419,95.0825147,141.96322594668672,0.057730186607142873,9.69867135,0.02736886648285957,19,14.711371522895734,12.615098960095295,13.488329897485027,13.90488377813206,11.830913062858677,11.690220232148668,659896.875,659896.875,-0.09161499008896301,0.06397721572185452,0.16715777662933468,0.04931500160434351,0.006775679611067363,23.39439888931108,37.925579402757776,38.115860560515024,37.86025608459353,38.042812241749104,38.83636417720729,37.718990651700075,38.50578784863121,37.63338912929471,38.41840072600914,37.63065876549474,38.415613408336675,37.677809246051076,38.46374742173137,37.64749174295293,38.432797512356075,37.6612660505882,38.44685914439875,37.667227270559366,38.45294471210782,37.827332455705815,38.61638960249852,37.80738197880447,38.59602296972895,37.806745634281704,38.595373351412846,37.817734627780794,38.606591569213364,37.810668764601395,38.5993783160522,37.81387903468289,38.602655550584714,37.8152683695685,38.60407386622444,4.8660000000000005,1.3359999999999999,0.65669247,0.17985489,2.1725473600000003,0.054000000000000006,1.8530000000000002,3.43554736,1.44285489,1.91969247,37.925579402757776,23.39439888931108,-0.09161499008896301,0.16715777662933468,0.4024333462193119,0.6871721045947997,0.12580645813952682,-0.18263796354520295,-0.7450777498324257,-1.2676062401770314,0.26787541931889763,0.33696925253726356,0.5359959397914646,0.15922265566647223,0.2832316613705672,SON
1126,2014-10-21 12:00:00,43.0,294.0,1413885600.0,21,10.0,2014.0,2014-10-21 12:00:00,1413885600.0,3.262,-1.1824445503003898,0.5447873564588815,91.52427588509208,1.368949711785714,2.034025051428572,105.39254980099008,3.7947775477296664,2.2451891416666663,0.8465163754166666,118.99603780729142,2.6063379370358675,1.2071696093055555,0.5752658526388889,144.5644224793178,2.7834671290718047,86.91621187000001,41.41914139,200.40963329317,0.038448089176275416,6.459278981614269,0.030227217632195817,15,15.785298718625462,14.524250145853774,16.672055956325664,17.302084337114866,14.479269088842926,14.72398933544592,542868.75,542868.75,-0.04230514168403533,0.05587050568883648,0.15662683646301365,0.049935565401850034,0.011774919718141355,23.541574074035587,37.79696941106195,38.101190836906184,37.86025608459353,37.96703498445039,38.75900624840587,37.69259285139554,38.47883940487292,37.68656302850496,38.47268380322563,37.68944989608893,38.47563088926412,37.70093388595801,38.48735442878397,37.68710094937384,38.4732329448251,37.709407952572015,38.4960052597213,37.714900851722824,38.5016127376978,37.627618419857896,38.41250964277837,37.61925186334293,38.403968564541046,37.62325747697883,38.408057733052786,37.639191850508624,38.424324488764896,37.619998244361376,38.404730514653004,37.650949867041504,38.43632777099258,37.658571426083995,38.4441083115239,5.055,0.45799999999999996,0.7058295,0.081925993,1.2457554929999999,0.091,1.225,2.876755493,1.712925993,2.3368295,37.79696941106195,23.541574074035587,-0.04230514168403533,0.15662683646301365,0.513483956704257,0.7037211599270199,-0.33913452199613087,-0.1513001943474275,-1.0865782859625903,-1.0409586076789064,0.0881360887005513,0.09543281081345742,0.4589029510271238,0.23373859966951818,0.36862702650843615,SON
1127,2014-10-28 12:00:00,44.0,301.0,1414494000.0,28,10.0,2014.0,2014-10-28 12:00:00,1414494000.0,0.33299999999999996,-5.016978422298973,1.2501657861587685,210.02785207467312,-1.1651497666666668,-3.3580982559523815,207.91828645417732,5.750059496840942,-2.7106471375,-3.0431060125,187.89872856301045,5.163315260660892,-3.111416351388889,-3.406306423611111,198.97077518252323,5.553132928451063,-224.0219773,-245.2540625,399.82557084847656,4.306327399651553,723.4630031414611,0.423484677280234,35,22.349536293138584,22.869074021114393,37.57637793533257,32.548383166837944,31.56533055723103,28.211602410738422,453684.375,453684.375,-0.2832918501941435,0.2693146821290029,0.14753186623350362,0.03501353650939985,0.0029132865866086013,21.80508822816565,38.16350788739505,37.970670487811276,37.86025608459353,38.16669899873722,38.96283514314296,37.792572911414815,38.580904993418095,37.785208207082476,38.57338666544352,37.77628669402984,38.56427905458336,37.7542623391223,38.541795283864154,37.75667029624601,38.544253469636146,37.79721352457533,38.585642407191855,37.78747486381484,38.5757006033765,37.72874871003785,38.51574945464657,37.714439201697175,38.50114145790899,37.697104837725796,38.4834455087322,37.65431185160908,38.43975988469109,37.65899047562313,38.444536102203706,37.737765350724246,38.52495417745008,37.7188432812031,38.50563740406751,4.725,0.127,0.17544559999999998,0.06603204,0.36847764,0.016,1.375,0.53497764,0.23253204,0.3419456,38.16350788739505,21.80508822816565,-0.2832918501941435,0.14753186623350362,-0.4775557664936802,0.6744018128452817,-0.8961962790440431,-0.755857518982812,-1.1802452853855165,-1.7958800173440752,0.13830269816628146,-0.43358886091007504,-0.27166436943213607,-0.6335171983159027,-0.4660429801982845,SON
1128,2014-11-11 12:00:00,46.0,315.0,1415703600.0,11,11.0,2014.0,2014-11-11 12:00:00,1415703600.0,0.563,0.4396453263819357,3.5663482478776265,1198.2930112868826,-2.7137068378869045,1.7196206618363088,163.30116324723937,5.6051048969697455,-1.99649028875,1.5990196083333337,142.63789252970778,3.124043273177149,-1.3510695823611107,2.0784492888888892,144.5113631079475,3.407952331907812,-97.27700993,149.6483488,245.37256789736244,36.279553281284755,12189.929902511674,0.7131019429950022,53,22.07153949404155,19.69271194910415,37.349045888553356,27.073397973445267,31.25100465653832,23.265418799430503,2908828.125,2908828.125,-0.4754922798433179,0.6904331855014305,0.27407783534716784,0.013321563057484194,0.0019822332119649308,20.402009896543493,38.19586133843103,38.06260745426382,37.86025608459353,38.199921357822134,38.996750502187616,37.777221127484715,38.56523297980115,37.71943332464919,38.50623975549219,37.671097541405175,38.45689571465404,37.660865700975044,38.446450443715015,37.63677986973082,38.421862195407634,37.742425692355425,38.52971173121947,37.69770342936039,38.484056586655825,37.7050754009726,38.4915823335017,37.597078106083686,38.381332275020064,37.50674530953236,38.28911518650096,37.48762343546954,38.269594440764926,37.44261039652548,38.22364245482747,37.64004761510677,38.425198104137294,37.55646798086247,38.33987504514043,4.83,0.257,0.1829036,0.018640740000000003,0.45854434,0.024,1.8119999999999998,0.74004434,0.30014074,0.4644036,38.19586133843103,20.402009896543493,-0.4754922798433179,0.27407783534716784,-0.24949160514865382,0.6839471307515121,-0.5900668766687055,-0.737777746438573,-1.7295368510197255,-1.6197887582883939,0.2581581933407942,-0.33861866285924663,-0.1307422585927633,-0.5226750510385383,-0.3331044223226219,SON
1129,2014-11-21 12:00:00,47.0,325.0,1416567600.0,21,11.0,2014.0,2014-11-21 12:00:00,1416567600.0,1.294,6.398757457386953,9.192230554695119,2206.1353331268288,0.4034464576791667,1.5981448929583333,150.60672289161758,4.674491827489648,-0.6654783583333334,-1.8269963875,187.74084796039298,3.2471176787141034,0.3721769022222223,-1.1706708886111108,192.30326545020927,3.462823500009165,26.796736960000004,-84.28830398,249.32329200065988,46.42002088882517,11140.80501331804,1.2275444579209585,65,40.401058386172814,20.347274469863446,54.374337864561326,38.28828347271515,53.242491706278884,30.051468124570533,28508793.75,28508793.75,-0.4355840196600175,0.6700287619342042,0.5865353287187459,0.0016693847093103386,0.001721721879023155,19.836706467318358,38.11095864860058,38.123999242791136,37.86025608459353,38.11396873891177,38.909004959382465,37.71536430749516,38.50208586090015,37.68336794112816,38.46942206810061,37.54686156182496,38.330068241536935,37.627144233379795,38.41202556503368,37.39739480431032,38.177483690470154,37.687050012,38.47318094492592,37.6142809544181,38.39889396521675,37.70517581464294,38.49168484174543,37.67092952936019,38.45672419797111,37.52482430119432,38.30757129588841,37.61075228569703,38.395291690425886,37.364847347579655,38.144257311868046,37.67487051591043,38.46074739131207,37.59698448731828,38.38123670341919,4.828,0.605,0.573235,0.07696576,1.25520076,0.04,1.4680000000000002,1.90220076,0.72396576,1.2202350000000002,38.11095864860058,19.836706467318358,-0.4355840196600175,0.5865353287187459,0.11193427633268159,0.6837672614253116,-0.2182446253475311,-0.24166730075408122,-1.1137024378178546,-1.3979400086720375,0.1667260555800518,0.0987131935359439,0.2792563508553509,-0.14028197329829412,0.08644347770346705,SON
